type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
CASH_OUT,114272.85,246.0,0.0,0.0,114272.85,0
CASH_IN,97731.08,6412244.24,6509975.32,9156537.61,9058806.53,0
PAYMENT,4022.09,410738.0,406715.91,0.0,0.0,0
PAYMENT,39533.36,82147.0,42613.64,0.0,0.0,0
CASH_IN,243536.88,5334456.66,5577993.53,399156.46,155619.58,0
CASH_IN,304144.19,109856.0,414000.19,1072613.95,768469.76,0
CASH_OUT,136743.06,50383.0,0.0,1305711.81,1442454.88,0
PAYMENT,11783.77,2073.65,0.0,0.0,0.0,0
TRANSFER,740479.44,383370.23,0.0,1044057.85,1784537.29,0
CASH_OUT,190603.46,0.0,0.0,1588688.46,1779291.92,0
TRANSFER,368984.86,0.0,0.0,631495.03,1000479.89,0
CASH_OUT,53445.97,0.0,0.0,1506148.42,1559594.4,0
CASH_OUT,18088.19,0.0,0.0,85274.69,103362.88,0
CASH_IN,250255.01,6099520.23,6349775.24,12113887.62,11863632.61,0
PAYMENT,1137.43,0.0,0.0,0.0,0.0,0
CASH_OUT,112694.5,16030.15,0.0,208945.19,321639.69,0
PAYMENT,2116.88,0.0,0.0,0.0,0.0,0
PAYMENT,8080.01,0.0,0.0,0.0,0.0,0
CASH_OUT,200007.94,124524.0,0.0,789644.14,989652.08,0
CASH_IN,141464.48,6451993.72,6593458.2,2267151.49,2125687.0,0
CASH_IN,354830.6,2122863.59,2477694.19,3043934.47,2689103.87,0
PAYMENT,32591.36,81771.01,49179.65,0.0,0.0,0
PAYMENT,5184.5,0.0,0.0,0.0,0.0,0
PAYMENT,8675.03,183197.72,174522.69,0.0,0.0,0
CASH_OUT,69823.59,21210.0,0.0,2241842.51,2311666.1,0
CASH_OUT,178139.27,177682.0,0.0,14020.0,0.0,0
CASH_IN,145756.52,31118.0,176874.52,0.0,0.0,0
CASH_OUT,279140.93,0.0,0.0,878062.84,1157203.77,0
CASH_OUT,89428.74,10537.56,0.0,223523.16,312951.9,0
PAYMENT,23.09,61939.0,61915.91,0.0,0.0,0
PAYMENT,15442.3,22395.0,6952.7,0.0,0.0,0
TRANSFER,23613.06,73800.83,50187.77,200802.16,224415.22,0
CASH_OUT,337111.22,71228.0,0.0,266632.52,603743.74,0
PAYMENT,28768.56,24555.0,0.0,0.0,0.0,0
PAYMENT,19124.18,323.0,0.0,0.0,0.0,0
PAYMENT,72328.37,39922.0,0.0,0.0,0.0,0
CASH_OUT,115963.52,0.0,0.0,2703281.11,2819244.62,0
CASH_OUT,133424.12,0.0,0.0,595465.54,728889.65,0
CASH_OUT,226944.87,70073.0,0.0,1104614.54,1331559.41,0
TRANSFER,199398.53,1988.0,0.0,31786.0,0.0,0
TRANSFER,729832.82,0.0,0.0,793508.97,1523341.79,0
CASH_IN,167011.18,404990.0,572001.18,24060.12,0.0,0
CASH_OUT,177441.53,469011.0,291569.47,0.0,177441.53,0
PAYMENT,34131.39,0.0,0.0,0.0,0.0,0
PAYMENT,24927.96,51447.0,26519.04,0.0,0.0,0
PAYMENT,556.61,28609.0,28052.39,0.0,0.0,0
PAYMENT,30054.13,50616.0,20561.87,0.0,0.0,0
TRANSFER,231573.75,601.0,0.0,846610.94,1078184.69,0
CASH_OUT,35647.12,0.0,0.0,702139.96,737787.08,0
CASH_OUT,153977.25,112050.0,0.0,134533.42,288510.66,0
PAYMENT,1396.33,0.0,0.0,0.0,0.0,0
CASH_OUT,15264.59,0.0,0.0,934013.65,949278.24,0
CASH_IN,288731.66,52772.0,341503.66,7437112.89,7148381.23,0
PAYMENT,12701.13,112591.92,99890.8,0.0,0.0,0
PAYMENT,17174.54,0.0,0.0,0.0,0.0,0
PAYMENT,4377.22,207769.0,203391.78,0.0,0.0,0
PAYMENT,3732.2,21293.0,17560.8,0.0,0.0,0
CASH_OUT,271412.04,5744.75,0.0,470622.44,742034.48,0
CASH_IN,304340.08,3763756.35,4068096.42,6889257.13,6584917.05,0
CASH_OUT,232157.52,0.0,0.0,1299642.73,1531800.24,0
CASH_OUT,48751.84,635890.62,587138.78,5291229.15,5339980.99,0
PAYMENT,14844.35,0.0,0.0,0.0,0.0,0
CASH_OUT,431453.31,21855.0,0.0,13479.67,444932.97,0
CASH_OUT,7192.53,437078.84,429886.32,42226.04,49418.57,0
PAYMENT,833.06,0.0,0.0,0.0,0.0,0
PAYMENT,8779.38,0.0,0.0,0.0,0.0,0
CASH_OUT,317869.22,0.0,0.0,1198811.38,1516680.6,0
PAYMENT,11947.76,40968.0,29020.24,0.0,0.0,0
PAYMENT,7022.9,0.0,0.0,0.0,0.0,0
CASH_OUT,48267.2,20023.71,0.0,63728.76,111995.96,0
PAYMENT,1919.31,0.0,0.0,0.0,0.0,0
TRANSFER,586719.52,0.0,0.0,690012.69,1276732.21,0
PAYMENT,17168.92,0.0,0.0,0.0,0.0,0
CASH_IN,270764.81,274952.0,545716.81,2899610.96,2628846.15,0
PAYMENT,18229.46,0.0,0.0,0.0,0.0,0
CASH_OUT,141569.6,0.0,0.0,1341260.84,1482830.44,0
CASH_IN,93394.07,689.0,94083.07,3864827.74,3771433.67,0
CASH_OUT,274202.49,129268.18,0.0,486483.69,760686.18,0
CASH_IN,124627.16,10522856.77,10647483.93,3612021.39,3487394.23,0
CASH_OUT,2897.47,55688.0,52790.53,0.0,2897.47,0
CASH_OUT,30046.7,0.0,0.0,38852.72,68899.42,0
CASH_IN,226323.68,5790935.66,6017259.34,389470.44,163146.76,0
CASH_OUT,274532.42,0.0,0.0,385549.84,660082.26,0
CASH_OUT,51954.28,23911.0,0.0,20739.18,169461.96,0
CASH_IN,403367.73,10017512.34,10420880.07,3663294.41,3259926.68,0
CASH_IN,44993.48,3628982.46,3673975.94,426093.8,381100.32,0
CASH_OUT,26374.35,41011.0,14636.65,0.0,26374.35,0
CASH_OUT,116790.88,512339.0,395548.12,0.0,116790.88,0
CASH_IN,19796.11,13561221.62,13581017.72,133133.04,113336.93,0
CASH_IN,265612.12,2144139.3,2409751.42,2920988.39,2655376.27,0
CASH_IN,125806.79,19972.0,145778.79,3540435.1,3414628.32,0
TRANSFER,518764.7,22553.0,0.0,122354.33,641119.03,0
PAYMENT,7023.23,7887.06,863.83,0.0,0.0,0
CASH_OUT,171362.01,35245.0,0.0,278046.28,449408.29,0
CASH_IN,68935.05,10067.0,79002.05,797678.01,728742.96,0
CASH_OUT,332260.76,0.0,0.0,775439.28,1107700.04,0
CASH_IN,108762.06,21764.0,130526.06,118840.57,10078.51,0
PAYMENT,872.05,0.0,0.0,0.0,0.0,0
CASH_OUT,197831.4,33391.0,0.0,55684.59,253515.99,0
CASH_OUT,94723.46,96190.0,1466.55,209190.07,303913.52,0
PAYMENT,30471.21,11714.0,0.0,0.0,0.0,0
PAYMENT,73152.67,74985.0,1832.33,0.0,0.0,0
CASH_IN,306045.64,3185961.2,3492006.84,456238.58,150192.94,0
TRANSFER,676521.18,18585.0,0.0,4357355.89,5033877.07,0
CASH_OUT,221048.34,1176.0,0.0,319146.23,540194.57,0
TRANSFER,761173.02,0.0,0.0,9366124.35,10127297.37,0
CASH_OUT,241943.18,0.0,0.0,445619.24,687562.42,0
PAYMENT,4626.27,200.0,0.0,0.0,0.0,0
CASH_OUT,39686.25,1640.65,0.0,172037.4,211723.64,0
CASH_OUT,365368.53,0.0,0.0,437095.53,802464.06,0
PAYMENT,22713.91,0.0,0.0,0.0,0.0,0
PAYMENT,873.36,0.0,0.0,0.0,0.0,0
PAYMENT,10593.62,0.0,0.0,0.0,0.0,0
PAYMENT,2079.26,260664.0,258584.74,0.0,0.0,0
CASH_OUT,134590.88,37452.0,0.0,838313.46,1438131.36,0
CASH_IN,120871.6,8244260.67,8365132.28,316219.16,195347.56,0
DEBIT,7282.28,262.0,0.0,461329.68,468611.96,0
CASH_IN,120170.48,7874992.69,7995163.17,4152282.1,4032111.63,0
CASH_OUT,110601.03,0.0,0.0,110732.14,221333.17,0
CASH_OUT,153410.37,92.0,0.0,1038683.13,1192093.51,0
PAYMENT,2632.66,0.0,0.0,0.0,0.0,0
PAYMENT,2385.86,120121.0,117735.14,0.0,0.0,0
PAYMENT,50669.73,193356.95,142687.22,0.0,0.0,0
CASH_IN,196822.01,3573581.84,3770403.85,769690.16,572868.15,0
CASH_IN,67928.74,12918954.82,12986883.56,844852.99,158511.29,0
CASH_IN,119577.28,6743637.56,6863214.85,1283703.54,1400364.48,0
PAYMENT,4497.94,42277.0,37779.06,0.0,0.0,0
PAYMENT,6115.61,11086.0,4970.39,0.0,0.0,0
CASH_OUT,2525.11,0.0,0.0,134861.95,137387.06,0
CASH_IN,119761.4,4410656.45,4530417.85,178581.68,58820.27,0
CASH_OUT,113944.8,0.0,0.0,3919683.56,4498524.46,0
PAYMENT,3302.58,0.0,0.0,0.0,0.0,0
CASH_OUT,325875.46,317.0,0.0,41642.66,367518.12,0
PAYMENT,2492.52,248.3,0.0,0.0,0.0,0
PAYMENT,24159.35,0.0,0.0,0.0,0.0,0
CASH_OUT,201626.64,32678.45,0.0,447814.6,649441.23,0
CASH_IN,73234.01,1882967.86,1956201.88,266065.59,192831.58,0
TRANSFER,2349950.67,15314.0,0.0,603022.54,2952973.21,0
CASH_IN,303966.07,2382060.57,2686026.64,332936.89,28970.82,0
CASH_IN,669262.26,57943.0,727205.26,1538729.36,869467.1,0
TRANSFER,297118.37,83054.78,0.0,514458.36,865965.45,0
CASH_IN,83283.27,30420.0,113703.27,0.0,0.0,0
CASH_IN,156849.48,0.0,156849.48,819087.06,662237.57,0
CASH_IN,268604.71,405056.66,673661.37,149702.87,0.0,0
CASH_IN,408108.77,25310.0,433418.77,2654548.45,2246439.68,0
CASH_OUT,128849.96,219.0,0.0,0.0,128849.96,0
CASH_IN,79609.19,10631.0,90240.19,2601762.5,2522153.3,0
CASH_OUT,559663.1,0.0,0.0,4078915.59,4638578.69,0
CASH_OUT,330902.37,0.0,0.0,1221727.19,1552629.56,0
TRANSFER,2887017.86,0.0,0.0,17153899.62,19890364.93,0
CASH_OUT,261592.82,11534.0,0.0,0.0,261592.82,0
CASH_OUT,39869.75,31586.0,0.0,0.0,39869.75,0
PAYMENT,27954.5,0.0,0.0,0.0,0.0,0
CASH_OUT,261861.31,0.0,0.0,2880971.56,3142832.87,0
CASH_OUT,144066.88,0.0,0.0,1286347.17,1748843.03,0
CASH_IN,174549.08,6599698.79,6774247.87,4646471.1,7442122.29,0
CASH_OUT,41578.29,403988.0,362409.71,96557.31,0.0,0
TRANSFER,644593.0,0.0,0.0,7501336.41,8145929.41,0
PAYMENT,38284.95,0.0,0.0,0.0,0.0,0
CASH_IN,5620.53,3190861.92,3196482.45,976157.99,970537.46,0
CASH_OUT,7439.72,0.0,0.0,6155735.41,6163175.13,0
PAYMENT,1604.21,40447.0,38842.79,0.0,0.0,0
CASH_OUT,25543.56,20213.0,0.0,757292.85,782836.41,0
CASH_OUT,507053.46,886776.04,379722.59,1411562.9,1800172.98,0
TRANSFER,718802.89,0.0,0.0,2227677.89,2946480.78,0
PAYMENT,5184.4,0.0,0.0,0.0,0.0,0
PAYMENT,3575.69,10501.0,6925.31,0.0,0.0,0
CASH_OUT,115612.2,0.0,0.0,397878.89,513491.09,0
CASH_OUT,53508.07,558.0,0.0,0.0,53508.07,0
PAYMENT,1466.0,0.0,0.0,0.0,0.0,0
CASH_IN,363115.49,4927992.04,5291107.54,8290687.11,8250322.35,0
PAYMENT,25983.44,0.0,0.0,0.0,0.0,0
CASH_OUT,129203.45,105993.0,0.0,322357.55,451561.0,0
CASH_OUT,166858.24,70367.0,0.0,347631.77,514490.01,0
PAYMENT,1859.1,115860.0,114000.9,0.0,0.0,0
CASH_OUT,55882.91,18209.0,0.0,0.0,516016.56,0
CASH_OUT,140562.99,45190.0,0.0,192847.62,333410.61,0
PAYMENT,45533.94,227871.32,182337.38,0.0,0.0,0
CASH_OUT,37603.5,0.0,0.0,7388059.18,7425662.68,0
PAYMENT,18221.01,0.0,0.0,0.0,0.0,0
CASH_OUT,256496.58,86217.04,0.0,6165402.2,6421898.78,0
CASH_IN,309179.95,864.0,310043.95,11603451.73,11294271.78,0
PAYMENT,13471.99,49528.0,36056.01,0.0,0.0,0
CASH_IN,116352.1,7762875.55,7879227.65,508057.77,391705.66,0
PAYMENT,15698.98,861.0,0.0,0.0,0.0,0
CASH_IN,272128.89,473647.19,745776.08,2361190.66,2089061.77,0
PAYMENT,9783.86,0.0,0.0,0.0,0.0,0
CASH_OUT,212416.97,0.0,0.0,248434.93,460851.89,0
PAYMENT,9321.03,28375.0,19053.97,0.0,0.0,0
CASH_OUT,583222.88,22064.0,0.0,2956826.48,3540049.36,0
PAYMENT,2505.02,0.0,0.0,0.0,0.0,0
CASH_IN,46146.07,4957800.23,5003946.3,290136.97,243990.89,0
CASH_OUT,215187.85,10654.0,0.0,142712.8,357900.65,0
CASH_OUT,265410.18,498.0,0.0,455483.02,720893.2,0
CASH_IN,22734.08,11664.0,34398.08,453548.27,430814.19,0
CASH_IN,173582.53,277868.0,451450.53,1910836.85,1737254.32,0
CASH_OUT,250334.86,39037.79,0.0,1686096.31,2983634.91,0
CASH_OUT,256585.02,0.0,0.0,13450135.91,13706720.93,0
TRANSFER,1042525.29,21949.0,0.0,0.0,1130678.64,0
PAYMENT,1894.42,13527.0,11632.58,0.0,0.0,0
CASH_IN,39327.14,4413038.59,4452365.73,42187.38,2860.24,0
CASH_OUT,134609.42,0.0,0.0,1773567.55,1908176.97,0
CASH_IN,81859.97,56506.0,138365.97,268252.64,186392.67,0
PAYMENT,4798.21,10330.0,5531.79,0.0,0.0,0
CASH_IN,364525.25,5377829.82,5742355.07,1915517.99,1550992.74,0
CASH_OUT,138675.54,195.0,0.0,103451.66,242127.2,0
PAYMENT,850.98,77518.0,76667.02,0.0,0.0,0
CASH_IN,24958.59,43186.0,68144.59,823105.67,798147.08,0
CASH_IN,168001.45,4603212.12,4771213.56,1102834.71,934833.26,0
CASH_IN,212938.69,3410310.14,3623248.83,475310.79,262372.09,0
CASH_IN,86035.19,0.0,86035.19,4939290.11,4853254.92,0
CASH_OUT,210706.91,3173.0,0.0,143044.0,353750.91,0
CASH_OUT,73550.37,0.0,0.0,257635.41,331185.78,0
TRANSFER,94382.32,0.0,0.0,2953110.59,3059523.13,0
PAYMENT,2163.57,0.0,0.0,0.0,0.0,0
CASH_IN,162542.17,25690983.66,25853525.84,432028.24,269486.06,0
CASH_OUT,298936.93,0.0,0.0,2434031.69,2732968.61,0
PAYMENT,11684.29,11624.0,0.0,0.0,0.0,0
CASH_OUT,73250.57,0.0,0.0,5797030.76,5870281.32,0
CASH_OUT,77142.57,0.0,0.0,6348015.93,6425158.49,0
PAYMENT,5668.51,235.91,0.0,0.0,0.0,0
TRANSFER,901289.94,0.0,0.0,937600.44,1838890.38,0
CASH_OUT,328600.32,179.0,0.0,51739.7,380340.02,0
CASH_OUT,148396.69,0.0,0.0,8712530.76,8860927.46,0
CASH_OUT,74238.71,0.0,0.0,698152.55,772391.26,0
TRANSFER,163001.17,61213.0,0.0,44317.32,207318.49,0
PAYMENT,13671.4,0.0,0.0,0.0,0.0,0
CASH_OUT,218741.0,0.0,0.0,425898.46,644639.46,0
PAYMENT,17296.06,22996.0,5699.94,0.0,0.0,0
CASH_OUT,71729.34,13129.0,0.0,6990012.68,7894111.8,0
PAYMENT,22768.94,300747.12,277978.18,0.0,0.0,0
PAYMENT,3121.09,9974.0,6852.91,0.0,0.0,0
CASH_OUT,59753.92,0.0,0.0,360243.58,419997.5,0
TRANSFER,465176.43,0.0,0.0,601966.01,1067142.44,0
CASH_OUT,342015.7,198152.84,0.0,2645187.32,2987203.02,0
PAYMENT,5673.47,0.0,0.0,0.0,0.0,0
CASH_OUT,245008.07,99906.0,0.0,47238.68,292246.75,0
PAYMENT,42458.21,1668.0,0.0,0.0,0.0,0
CASH_IN,100968.17,850235.0,951203.17,618435.21,517467.04,0
PAYMENT,10811.17,0.0,0.0,0.0,0.0,0
TRANSFER,1219091.3,2026.0,0.0,0.0,1219091.3,0
CASH_IN,232190.37,8200077.25,8432267.62,603731.2,371540.83,0
CASH_OUT,68950.64,0.0,0.0,2562996.28,2631946.92,0
CASH_OUT,618677.62,0.0,0.0,904189.27,1522866.89,0
CASH_IN,113592.58,181.0,113773.58,77602.15,0.0,0
CASH_IN,154755.42,21250.0,176005.42,0.0,0.0,0
PAYMENT,5589.33,19889.0,14299.67,0.0,0.0,0
CASH_IN,52067.71,5627657.73,5679725.44,263236.64,211168.94,0
CASH_OUT,13254.3,7229.0,0.0,3677347.48,3690601.77,0
PAYMENT,27509.0,550.0,0.0,0.0,0.0,0
CASH_OUT,151660.02,0.0,0.0,2668999.51,2820659.53,0
CASH_OUT,395978.72,51665.0,0.0,59393.04,455371.76,0
CASH_IN,82190.38,21571849.64,21654040.03,2846860.95,2764670.56,0
CASH_IN,176145.12,48728.0,224873.12,0.0,0.0,0
CASH_IN,45646.22,2332429.22,2378075.44,101731.85,56085.63,0
PAYMENT,2922.61,0.0,0.0,0.0,0.0,0
PAYMENT,14864.54,0.0,0.0,0.0,0.0,0
CASH_OUT,358744.97,0.0,0.0,1598773.17,1957518.14,0
PAYMENT,19198.53,5650.0,0.0,0.0,0.0,0
TRANSFER,1996896.62,0.0,0.0,2705428.99,4702325.61,0
CASH_OUT,101402.66,0.0,0.0,318239.14,419641.79,0
CASH_OUT,36544.04,32619.0,0.0,397983.67,434527.71,0
CASH_OUT,73756.3,0.0,0.0,237410.11,311166.41,0
CASH_IN,228315.21,4197010.37,4425325.58,1020546.66,792231.45,0
CASH_OUT,826646.33,586.0,0.0,0.0,826646.33,0
CASH_IN,7053.15,52474.0,59527.15,0.0,0.0,0
PAYMENT,943.08,208988.78,208045.7,0.0,0.0,0
PAYMENT,8358.03,0.0,0.0,0.0,0.0,0
PAYMENT,20853.74,34276.0,13422.26,0.0,0.0,0
PAYMENT,3306.73,0.0,0.0,0.0,0.0,0
CASH_OUT,130732.51,782.0,0.0,1943.32,132675.83,0
PAYMENT,7270.12,76050.0,68779.88,0.0,0.0,0
CASH_IN,83029.67,1777122.85,1860152.52,310962.96,227933.29,0
PAYMENT,25610.9,774.94,0.0,0.0,0.0,0
TRANSFER,958596.43,20808.0,0.0,1217251.11,2175847.54,0
CASH_OUT,143526.39,21086.0,0.0,0.0,143526.39,0
PAYMENT,27639.47,0.0,0.0,0.0,0.0,0
PAYMENT,14880.4,0.0,0.0,0.0,0.0,0
CASH_OUT,180355.35,0.0,0.0,2400590.64,2580945.99,0
CASH_IN,157906.61,1990727.92,2148634.53,191113.06,33206.46,0
PAYMENT,5754.36,0.0,0.0,0.0,0.0,0
CASH_OUT,549267.55,0.0,0.0,579957.85,1129225.41,0
CASH_IN,76120.72,1100177.58,1176298.29,838856.91,762736.19,0
PAYMENT,27188.43,30279.0,3090.57,0.0,0.0,0
PAYMENT,1151.01,0.0,0.0,0.0,0.0,0
PAYMENT,428.51,1144143.93,1143715.42,0.0,0.0,0
CASH_OUT,224942.07,0.0,0.0,6965961.17,7190903.23,0
CASH_OUT,185603.04,18510.0,0.0,121258.01,306861.05,0
TRANSFER,3509955.59,99171.0,0.0,168850.19,3678805.78,0
CASH_OUT,101377.23,0.0,0.0,410278.21,511655.44,0
TRANSFER,1160986.86,167560.0,0.0,0.0,1160986.86,0
CASH_OUT,186543.18,50208.0,0.0,20560.0,207103.18,0
CASH_OUT,3475.35,42252.0,38776.65,663293.36,666768.71,0
CASH_IN,68384.08,15117.0,83501.08,5033607.37,4965223.3,0
PAYMENT,44072.73,0.0,0.0,0.0,0.0,0
CASH_OUT,379498.83,0.0,0.0,1308209.02,1687707.86,0
CASH_IN,42931.45,10851.0,53782.45,562059.2,519127.74,0
CASH_IN,101977.98,854480.13,956458.1,562980.45,461002.47,0
PAYMENT,58.8,11668.0,11609.2,0.0,0.0,0
PAYMENT,13110.34,0.0,0.0,0.0,0.0,0
PAYMENT,1059.78,584487.71,583427.94,0.0,0.0,0
CASH_OUT,42108.64,387027.44,344918.8,261293.4,303402.04,0
PAYMENT,4213.76,27983.0,23769.24,0.0,0.0,0
PAYMENT,1647.13,0.0,0.0,0.0,0.0,0
PAYMENT,932.67,34371.0,33438.33,0.0,0.0,0
CASH_OUT,60733.74,0.0,0.0,89608.74,150342.48,0
PAYMENT,3899.21,80512.0,76612.79,0.0,0.0,0
CASH_OUT,109028.83,0.0,0.0,342690.65,451719.48,0
CASH_IN,213677.79,6371951.93,6585629.72,10538435.34,10324757.55,0
TRANSFER,170041.46,0.0,0.0,172151.46,342192.91,0
CASH_IN,426077.72,6051599.82,6477677.54,1650755.24,1224677.51,0
PAYMENT,30625.72,0.0,0.0,0.0,0.0,0
CASH_OUT,236812.75,249762.6,12949.86,378002.16,1365895.03,0
CASH_OUT,112551.43,398234.0,285682.57,3071708.24,3184259.67,0
CASH_IN,14213.97,13100011.45,13114225.42,1977688.1,1674692.64,0
PAYMENT,6952.06,0.0,0.0,0.0,0.0,0
PAYMENT,14451.11,31131.0,16679.89,0.0,0.0,0
PAYMENT,8218.96,0.0,0.0,0.0,0.0,0
PAYMENT,6185.28,36649.0,30463.72,0.0,0.0,0
PAYMENT,27900.91,0.0,0.0,0.0,0.0,0
CASH_OUT,804.23,29782.0,28977.77,0.0,804.23,0
PAYMENT,11974.27,1759.0,0.0,0.0,0.0,0
CASH_OUT,336735.59,77036.0,0.0,4317373.16,4654108.76,0
TRANSFER,454807.6,29436.99,0.0,3454190.58,3908998.18,0
CASH_IN,259525.68,83249.0,342774.68,14750.79,0.0,0
PAYMENT,5215.94,367651.0,362435.06,0.0,0.0,0
PAYMENT,25182.68,0.0,0.0,0.0,0.0,0
PAYMENT,1950.23,0.0,0.0,0.0,0.0,0
CASH_IN,51857.75,1067186.62,1119044.37,889380.65,837522.9,0
CASH_IN,87402.68,17921.0,105323.68,0.0,0.0,0
CASH_IN,156749.64,43880.0,200629.64,0.0,0.0,0
CASH_OUT,109663.43,498.0,0.0,281695.39,391358.82,0
CASH_IN,81168.42,9946773.0,10027941.42,1181566.12,1100397.7,0
CASH_OUT,140435.22,20182.0,0.0,0.0,140435.22,0
CASH_OUT,269547.11,0.0,0.0,1146778.69,1416325.79,0
CASH_OUT,242755.75,0.0,0.0,1641442.38,1884198.13,0
PAYMENT,4714.67,106959.0,102244.33,0.0,0.0,0
CASH_OUT,153921.87,38.0,0.0,222029.95,375951.83,0
CASH_OUT,383809.5,0.0,0.0,876335.36,1260144.86,0
CASH_OUT,129934.34,20476.0,0.0,1774504.12,1904438.46,0
CASH_OUT,126210.34,0.0,0.0,276571.2,402781.54,0
CASH_IN,242713.15,149.0,242862.15,95704.56,0.0,0
CASH_OUT,199682.17,50435.0,0.0,0.0,199682.17,0
PAYMENT,34370.08,30412.0,0.0,0.0,0.0,0
PAYMENT,11556.25,52821.0,41264.75,0.0,0.0,0
CASH_OUT,156433.09,0.0,0.0,6582943.48,6739376.57,0
CASH_OUT,39905.21,144343.0,104437.79,0.0,39905.21,0
CASH_OUT,8607.43,439552.0,430944.57,100548.34,109155.77,0
CASH_OUT,36782.95,30776.0,0.0,913300.92,542025.43,0
CASH_IN,253703.99,18237579.96,18491283.95,10683151.69,10429447.71,0
CASH_IN,59642.13,1569221.0,1628863.13,8940641.48,8690455.3,0
PAYMENT,3049.25,437282.45,434233.2,0.0,0.0,0
TRANSFER,1358370.67,0.0,0.0,2495626.79,3853997.46,0
CASH_IN,51762.86,6032791.92,6084554.78,1786217.58,1734454.71,0
PAYMENT,13141.47,25529.0,12387.53,0.0,0.0,0
CASH_OUT,35313.39,51705.0,16391.61,579875.21,615188.59,0
CASH_IN,86925.2,51398.0,138323.2,715285.11,628359.91,0
CASH_IN,192731.66,2412483.83,2605215.49,1601747.33,1836904.23,0
PAYMENT,11465.89,0.0,0.0,0.0,0.0,0
CASH_IN,282735.89,14909.0,297644.89,514354.02,231618.12,0
PAYMENT,5157.51,243466.76,238309.25,0.0,0.0,0
CASH_IN,60375.32,8779947.67,8840322.99,457033.49,396658.18,0
PAYMENT,14003.46,182868.0,168864.54,0.0,0.0,0
PAYMENT,7933.99,1461.0,0.0,0.0,0.0,0
CASH_IN,165179.39,402801.0,567980.39,0.0,0.0,0
CASH_OUT,164395.3,4879.79,0.0,1136631.45,1301026.74,0
PAYMENT,82068.88,0.0,0.0,0.0,0.0,0
PAYMENT,10978.59,31042.0,20063.41,0.0,0.0,0
CASH_OUT,25369.46,346.0,0.0,4172957.99,4198327.46,0
CASH_OUT,359033.59,8123.0,0.0,114922.1,473955.69,0
CASH_OUT,189787.1,14791.0,0.0,1166066.28,1355853.38,0
PAYMENT,20530.2,272537.0,252006.8,0.0,0.0,0
CASH_OUT,98348.22,66352.7,0.0,5449062.82,5547411.05,0
CASH_IN,57788.94,9555064.32,9612853.25,4293079.88,4235290.95,0
DEBIT,1586.2,0.0,0.0,885986.21,887572.41,0
CASH_IN,182713.9,2990477.23,3173191.13,767171.29,584457.4,0
CASH_IN,62955.98,1015618.91,1078574.9,1512263.19,1449307.21,0
PAYMENT,14418.14,0.0,0.0,0.0,0.0,0
CASH_IN,48302.34,1806675.55,1854977.89,110392.79,62090.45,0
PAYMENT,14981.3,30209.19,15227.89,0.0,0.0,0
CASH_IN,77709.91,125943.0,203652.91,152132.5,74422.6,0
CASH_OUT,64691.7,0.0,0.0,2244885.01,2309576.71,0
PAYMENT,31286.51,0.0,0.0,0.0,0.0,0
CASH_OUT,257672.94,0.0,0.0,13591899.31,13849572.25,0
CASH_IN,141453.22,16119799.94,16261253.16,1661141.35,1519688.13,0
CASH_IN,441997.45,9369577.62,9811575.07,588528.0,146530.55,0
TRANSFER,269709.16,0.0,0.0,469232.67,738941.84,0
TRANSFER,136037.98,110803.0,0.0,0.0,136037.98,0
PAYMENT,8478.91,116.0,0.0,0.0,0.0,0
PAYMENT,15142.86,0.0,0.0,0.0,0.0,0
PAYMENT,50616.8,467517.31,416900.51,0.0,0.0,0
CASH_OUT,259882.18,29738.0,0.0,4535201.41,4795083.6,0
PAYMENT,30444.14,947.0,0.0,0.0,0.0,0
CASH_OUT,94258.49,0.0,0.0,4978646.02,4751097.37,0
CASH_IN,153780.97,1003.0,154783.97,964770.98,810990.01,0
PAYMENT,13575.12,0.0,0.0,0.0,0.0,0
PAYMENT,3496.94,0.0,0.0,0.0,0.0,0
CASH_IN,147173.0,55438.0,202611.0,83962.73,0.0,0
CASH_IN,159768.83,5249501.62,5409270.45,3025458.67,2865689.84,0
CASH_IN,217360.17,9145713.26,9363073.42,13451137.12,13468010.92,0
TRANSFER,484969.19,0.0,0.0,5685645.16,6170614.36,0
CASH_OUT,55886.96,70825.0,14938.04,7260519.59,7316406.54,0
CASH_OUT,288897.96,0.0,0.0,1479953.13,1768851.09,0
PAYMENT,7606.53,0.0,0.0,0.0,0.0,0
CASH_OUT,423144.96,0.0,0.0,1561170.93,1973963.93,0
PAYMENT,23064.84,0.0,0.0,0.0,0.0,0
PAYMENT,75.87,12250.0,12174.13,0.0,0.0,0
PAYMENT,3258.99,52506.0,49247.01,0.0,0.0,0
TRANSFER,1061959.14,0.0,0.0,1584799.36,2646758.5,0
PAYMENT,6168.83,10300.0,4131.17,0.0,0.0,0
CASH_IN,274115.45,5986473.29,6260588.74,448677.89,174562.44,0
CASH_IN,53365.42,10342846.75,10396212.17,66929.09,13563.67,0
TRANSFER,1069331.66,0.0,0.0,2387609.26,3456940.92,0
CASH_IN,107241.52,21900.0,129141.52,0.0,0.0,0
CASH_IN,298418.34,50476.0,348894.34,36517.95,0.0,0
PAYMENT,9034.4,72017.01,62982.61,0.0,0.0,0
TRANSFER,1419189.35,0.0,0.0,1917267.26,3336456.61,0
